year reset,irrain mean,irtemp mean,co2 ppmv pre2001,co2 ppmv luthi,co2 ppmv post2001,co2 mean,temp c ffill,temp c mean ffill,anom c,modern temp c,modern anom c,anom modern anom,ch4 ppbv pre1937,ch4 ppbv 1938,ch4 ppbv 1997,ch4 mean
496170.0,,,,,,,-55.849999999999966,-56.14999999999998,0.85,,,0.85,,,,
496210.0,,,,,,,-55.849999999999966,-56.14999999999998,,,,,,,,
496283.0,,,,,,,,,,,,,644.0,,,644.0
496309.0,,,,,,,-55.849999999999966,-56.14999999999998,0.44,,,0.44,,,,
496376.0,,,,,,,-56.24999999999997,-56.14999999999998,,,,,,,,
496421.0,,,,,,,,,,,,,626.0,,,626.0
496453.0,,,,,,,-56.24999999999997,-56.14999999999998,-0.55,,,-0.55,,,,
496542.0,,,,,,,-56.74999999999997,-56.14999999999998,,,,,,,,
496596.0,,,,,,,-56.74999999999997,-56.14999999999998,0.19,,,0.19,,,,
496708.0,,,,,,,-56.349999999999966,-56.14999999999998,,,,,,,,
496742.0,,,,,,,-56.349999999999966,-56.14999999999998,-0.08,,,-0.08,,,,
496830.59,,,260.3,,,260.3,,,,,,,,,,
496841.0,,,,,,,,,,,,,617.0,,,617.0
496867.0,,,,266.2,,266.2,,,,,,,,,,
496882.0,,,,,,,-57.349999999999966,-56.14999999999998,,,,,,,,
496890.0,,,,,,,-57.349999999999966,-56.14999999999998,-0.24,,,-0.24,,,,
496997.0,,,,,,,,,,,,,612.0,,,612.0
496999.0,,,,,,,-57.349999999999966,-56.39999999999997,,,,,,,,
497038.0,,,,,,,-57.349999999999966,-56.39999999999997,-0.16,,,-0.16,,,,
497056.0,,,,,,,-56.64999999999998,-56.39999999999997,,,,,,,,
497190.0,,,,,,,-56.64999999999998,-56.39999999999997,-0.56,,,-0.56,,,,
497230.0,,,,,,,-56.849999999999966,-56.39999999999997,,,,,,,,
497338.0,,,,,,,-56.849999999999966,-56.39999999999997,-0.23,,,-0.23,,,,
497410.0,,,,,,,-57.04999999999998,-56.39999999999997,,,,,,,,
497429.0,,,,,,,,,,,,,590.0,,,590.0
497482.0,,,,,,,-57.04999999999998,-56.39999999999997,0.08,,,0.08,,,,
497558.0,,,,260.5,,260.5,,,,,,,,,,
497591.0,,,,,,,-57.14999999999998,-56.39999999999997,,,,,,,,
497597.0,,,,,,,,,,,,,580.0,,,580.0
497626.0,,,,,,,-57.14999999999998,-56.39999999999997,0.13,,,0.13,,,,
497671.08,,,260.4,,,260.4,,,,,,,,,,
497771.0,,,,,,,-57.74999999999997,-56.39999999999997,,,,,,,,
497775.0,,,,,,,-57.74999999999997,-56.39999999999997,-0.34,,,-0.34,,,,
497931.0,,,,,,,-57.74999999999997,-56.39999999999997,-0.84,,,-0.84,,,,
497954.0,,,,,,,-57.44999999999999,-56.39999999999997,,,,,,,,
497999.0,,,,,,,-57.44999999999999,-57.14999999999998,,,,,,,,
498025.0,,,,,,,,,,,,,568.0,,,568.0
498083.0,,,,,,,-57.44999999999999,-57.14999999999998,-0.43,,,-0.43,,,,
498138.0,,,,,,,-57.24999999999997,-57.14999999999998,,,,,,,,
498166.0,,,,,,,,,,,,,593.0,,,593.0
498246.0,,,,,,,-57.24999999999997,-57.14999999999998,-1.4,,,-1.4,,,,
498312.0,,,,260.3,,260.3,,,,,,,,,,
498321.0,,,,,,,-57.74999999999997,-57.14999999999998,,,,,,,,
498401.0,,,,,,,-57.74999999999997,-57.14999999999998,-0.76,,,-0.76,,,,
498454.65,,,257.2,,,257.2,,,,,,,,,,
498515.0,,,,,,,-57.74999999999997,-57.14999999999998,,,,,,,,
498559.0,,,,,,,-57.74999999999997,-57.14999999999998,-0.93,,,-0.93,,,,
498610.0,,,,,,,,,,,,,557.0,,,557.0
498708.0,,,,,,,-58.04999999999998,-57.14999999999998,,,,,,,,
498719.0,,,,,,,-58.04999999999998,-57.14999999999998,-1.13,,,-1.13,,,,
498774.0,,,,,,,,,,,,,544.0,,,544.0
498880.0,,,,,,,-58.04999999999998,-57.14999999999998,-1.21,,,-1.21,,,,
498902.0,,,,,,,-58.24999999999997,-57.14999999999998,,,,,,,,
498999.0,,,,,,,-58.24999999999997,-57.80999999999997,,,,,,,,
499051.0,,,,,,,-58.24999999999997,-57.80999999999997,-1.88,,,-1.88,,,,
499071.0,,,,260.4,,260.4,,,,,,,,,,
499100.0,,,,,,,-58.14999999999998,-57.80999999999997,,,,,,,,
499217.0,,,,,,,-58.14999999999998,-57.80999999999997,-1.52,,,-1.52,,,,
499262.0,,,,,,,,,,,,,533.0,,,533.0
499297.0,,,,,,,-58.74999999999997,-57.80999999999997,,,,,,,,
499380.0,,,,,,,-58.74999999999997,-57.80999999999997,-1.35,,,-1.35,,,,
499432.0,,,,,,,,,,,,,519.0,,,519.0
499495.0,,,,,,,-57.849999999999966,-57.80999999999997,,,,,,,,
499551.0,,,,,,,-57.849999999999966,-57.80999999999997,-1.92,,,-1.92,,,,
499702.0,,,,,,,-58.849999999999966,-57.80999999999997,,,,,,,,
499723.0,,,,,,,-58.849999999999966,-57.80999999999997,-1.93,,,-1.93,,,,
499823.0,,,,257.2,,257.2,,,,,,,,,,
499899.0,,,,,,,-58.849999999999966,-57.80999999999997,-2.24,,,-2.24,,,,
499910.0,,,,,,,-58.74999999999997,-57.80999999999997,,,,,,,,
499928.0,,,,,,,,,,,,,528.0,,,528.0
499999.0,,,,,,,-58.74999999999997,-58.46999999999997,,,,,,,,
500020.55,,,249.2,,,249.2,,,,,,,,,,
500078.0,,,,,,,-58.74999999999997,-58.46999999999997,-2.44,,,-2.44,,,,
500107.0,,,,,,,,,,,,,519.0,,,519.0
500117.0,,,,,,,-58.849999999999966,-58.46999999999997,,,,,,,,
500257.0,,,,,,,-58.849999999999966,-58.46999999999997,-2.37,,,-2.37,,,,
500339.0,,,,,,,-59.14999999999998,-58.46999999999997,,,,,,,,
500442.0,,,,,,,-59.14999999999998,-58.46999999999997,-2.9,,,-2.9,,,,
500561.0,,,,,,,-59.94999999999999,-58.46999999999997,,,,,,,,
500616.0,,,,,,,-59.94999999999999,-58.46999999999997,-2.08,,,-2.08,,,,
500624.0,,,,,,,,,,,,,529.0,,,529.0
500783.0,,,,,,,-59.54999999999998,-58.46999999999997,,,,,,,,
500805.0,,,,,,,-59.54999999999998,-58.46999999999997,-3.08,,,-3.08,,,,
500815.0,,,,,,,,,,,,,521.0,,,521.0
500921.66,,,255.8,,,255.8,,,,,,,,,,
500992.0,,,,,,,-59.54999999999998,-58.46999999999997,-2.98,,,-2.98,,,,
500999.0,,,,,,,-59.54999999999998,-59.37499999999998,,,,,,,,
501013.0,,,,,,,-59.74999999999997,-59.37499999999998,,,,,,,,
501181.0,,,,,,,-59.74999999999997,-59.37499999999998,-3.14,,,-3.14,,,,
501243.0,,,,,,,-60.04999999999998,-59.37499999999998,,,,,,,,
501366.0,,,,,,,,,,,,,503.0,,,503.0
501376.0,,,,,,,-60.04999999999998,-59.37499999999998,-3.39,,,-3.39,,,,
501473.0,,,,,,,-60.04999999999998,-59.37499999999998,,,,,,,,
501480.0,,,,249.2,,249.2,,,,,,,,,,
501570.0,,,,,,,,,,,,,498.0,,,498.0
501584.0,,,,,,,-60.04999999999998,-59.37499999999998,-4.24,,,-4.24,,,,
501706.0,,,,,,,-60.04999999999998,-59.37499999999998,,,,,,,,
501785.0,,,,,,,-60.04999999999998,-59.37499999999998,-3.81,,,-3.81,,,,
501939.0,,,,,,,-60.04999999999998,-59.37499999999998,,,,,,,,
501990.0,,,,,,,-60.04999999999998,-59.37499999999998,-4.03,,,-4.03,,,,
501999.0,,,,,,,-60.04999999999998,-59.98999999999999,,,,,,,,
502008.34,,,233.4,,,233.4,,,,,,,,,,
502172.0,,,,,,,-60.14999999999998,-59.98999999999999,,,,,,,,
502173.0,,,,,,,,,,,,,480.0,,,480.0
502201.0,,,,,,,-60.14999999999998,-59.98999999999999,-4.41,,,-4.41,,,,
502358.0,,,,255.8,,255.8,,,,,,,,,,
502377.0,,,,,,,,,,,,,478.0,,,478.0
502408.0,,,,,,,-60.849999999999966,-59.98999999999999,,,,,,,,
502412.0,,,,,,,-60.849999999999966,-59.98999999999999,-4.45,,,-4.45,,,,
502622.0,,,,,,,-60.849999999999966,-59.98999999999999,-4.37,,,-4.37,,,,
502644.0,,,,,,,-59.94999999999999,-59.98999999999999,,,,,,,,
502832.0,,,,,,,-59.94999999999999,-59.98999999999999,-4.41,,,-4.41,,,,
502880.0,,,,,,,-59.74999999999997,-59.98999999999999,,,,,,,,
502985.4,,,245.2,,,245.2,,,,,,,,,,
502999.0,,,,,,,-59.74999999999997,-60.174999999999976,,,,,,,,
503001.0,,,,,,,,,,,,,479.0,,,479.0
503044.0,,,,,,,-59.74999999999997,-60.174999999999976,-4.57,,,-4.57,,,,
503092.0,,,,,,,-59.14999999999998,-60.174999999999976,,,,,,,,
503218.0,,,,,,,,,,,,,481.0,,,481.0
503270.0,,,,,,,-59.14999999999998,-60.174999999999976,-5.3,,,-5.3,,,,
503279.0,,,,233.4,,233.4,,,,,,,,,,
503304.0,,,,,,,-58.74999999999997,-60.174999999999976,,,,,,,,
503479.0,,,,,,,-58.74999999999997,-60.174999999999976,-4.41,,,-4.41,,,,
503516.0,,,,,,,-59.14999999999998,-60.174999999999976,,,,,,,,
503682.0,,,,,,,-59.14999999999998,-60.174999999999976,-4.22,,,-4.22,,,,
503726.0,,,,,,,-58.94999999999999,-60.174999999999976,,,,,,,,
503829.0,,,,,,,,,,,,,480.0,,,480.0
503874.0,,,,,,,-58.94999999999999,-60.174999999999976,-3.6,,,-3.6,,,,
503905.45,,,251.6,,,251.6,,,,,,,,,,
503936.0,,,,,,,-59.04999999999998,-60.174999999999976,,,,,,,,
503999.0,,,,,,,-59.04999999999998,-59.00999999999998,,,,,,,,
504037.0,,,,,,,,,,,,,445.0,,,445.0
504061.0,,,,,,,-59.04999999999998,-59.00999999999998,-3.29,,,-3.29,,,,
504104.0,,,,245.2,,245.2,,,,,,,,,,
504146.0,,,,,,,-58.64999999999998,-59.00999999999998,,,,,,,,
504252.0,,,,,,,-58.64999999999998,-59.00999999999998,-3.65,,,-3.65,,,,
504348.0,,,,,,,-58.54999999999998,-59.00999999999998,,,,,,,,
504440.0,,,,,,,-58.54999999999998,-59.00999999999998,-3.44,,,-3.44,,,,
504550.0,,,,,,,-58.349999999999966,-59.00999999999998,,,,,,,,
504608.0,,,,,,,,,,,,,459.0,,,459.0
504629.0,,,,,,,-58.349999999999966,-59.00999999999998,-3.57,,,-3.57,,,,
504688.13,,,272.6,,,272.6,,,,,,,,,,
504752.0,,,,,,,-58.44999999999999,-59.00999999999998,,,,,,,,
504811.0,,,,,,,,,,,,,465.0,,,465.0
504813.0,,,,,,,-58.44999999999999,-59.00999999999998,-3.2,,,-3.2,,,,
504931.0,,,,,,,-58.14999999999998,-59.00999999999998,,,,,,,,
504941.0,,,,251.6,,251.6,,,,,,,,,,
504994.0,,,,,,,-58.14999999999998,-59.00999999999998,-3.12,,,-3.12,,,,
504999.0,,,,,,,-58.14999999999998,-58.42999999999997,,,,,,,,
505109.0,,,,,,,-56.44999999999999,-58.42999999999997,,,,,,,,
505172.0,,,,,,,-56.44999999999999,-58.42999999999997,-2.95,,,-2.95,,,,
505288.0,,,,,,,-57.04999999999998,-58.42999999999997,,,,,,,,
505350.0,,,,,,,-57.04999999999998,-58.42999999999997,-2.99,,,-2.99,,,,
505366.0,,,,,,,,,,,,,515.0,,,515.0
505387.28,,,246.8,,,246.8,,,,,,,,,,
505479.0,,,,,,,-57.44999999999999,-58.42999999999997,,,,,,,,
505521.0,,,,,,,-57.44999999999999,-58.42999999999997,-2.69,,,-2.69,,,,
505549.0,,,,,,,,,,,,,607.0,,,607.0
505638.0,,,,272.6,,272.6,,,,,,,,,,
505669.0,,,,,,,-58.04999999999998,-58.42999999999997,,,,,,,,
505672.0,,,,,,,-58.04999999999998,-58.42999999999997,-1.27,,,-1.27,,,,
505827.0,,,,,,,-58.04999999999998,-58.42999999999997,-1.61,,,-1.61,,,,
505860.0,,,,,,,-57.64999999999998,-58.42999999999997,,,,,,,,
505989.0,,,,,,,-57.64999999999998,-58.42999999999997,-2.05,,,-2.05,,,,
505999.0,,,,,,,-57.64999999999998,-57.329999999999984,,,,,,,,
506071.0,,,,,,,-59.24999999999997,-57.329999999999984,,,,,,,,
506075.0,,,,,,,,,,,,,635.0,,,635.0
506159.0,,,,,,,-59.24999999999997,-57.329999999999984,-2.6,,,-2.6,,,,
506180.48,,,257.1,,,257.1,,,,,,,,,,
506266.0,,,,246.8,,246.8,,,,,,,,,,
506273.0,,,,,,,,,,,,,598.0,,,598.0
506282.0,,,,,,,-59.04999999999998,-57.329999999999984,,,,,,,,
506326.0,,,,,,,-59.04999999999998,-57.329999999999984,-2.28,,,-2.28,,,,
506493.0,,,,,,,-57.849999999999966,-57.329999999999984,,,,,,,,
506516.0,,,,,,,-57.849999999999966,-57.329999999999984,-3.84,,,-3.84,,,,
506702.0,,,,,,,-57.849999999999966,-57.329999999999984,-3.62,,,-3.62,,,,
506704.0,,,,,,,-58.24999999999997,-57.329999999999984,,,,,,,,
506793.0,,,,,,,,,,,,,606.0,,,606.0
506870.0,,,,,,,-58.24999999999997,-57.329999999999984,-2.5,,,-2.5,,,,
506915.0,,,,,,,-58.54999999999998,-57.329999999999984,,,,,,,,
506971.0,,,,257.1,,257.1,,,,,,,,,,
506983.0,,,,,,,,,,,,,618.0,,,618.0
506999.0,,,,,,,-58.54999999999998,-58.589999999999975,,,,,,,,
507001.79,,,256.7,,,256.7,,,,,,,,,,
507042.0,,,,,,,-58.54999999999998,-58.589999999999975,-2.84,,,-2.84,,,,
507126.0,,,,,,,-59.04999999999998,-58.589999999999975,,,,,,,,
507222.0,,,,,,,-59.04999999999998,-58.589999999999975,-3.23,,,-3.23,,,,
507343.0,,,,,,,-58.54999999999998,-58.589999999999975,,,,,,,,
507408.0,,,,,,,-58.54999999999998,-58.589999999999975,-3.67,,,-3.67,,,,
507540.0,,,,,,,,,,,,,634.0,,,634.0
507561.0,,,,,,,-58.849999999999966,-58.589999999999975,,,,,,,,
507586.0,,,,,,,-58.849999999999966,-58.589999999999975,-3.22,,,-3.22,,,,
507694.0,,,,256.7,,256.7,,,,,,,,,,
507728.0,,,,,,,,,,,,,553.0,,,553.0
507768.0,,,,,,,-58.849999999999966,-58.589999999999975,-3.46,,,-3.46,,,,
507778.0,,,,,,,-59.14999999999998,-58.589999999999975,,,,,,,,
507786.15,,,251.6,,,251.6,,,,,,,,,,
507955.0,,,,,,,-59.14999999999998,-58.589999999999975,-3.8,,,-3.8,,,,
507995.0,,,,,,,-58.14999999999998,-58.589999999999975,,,,,,,,
507999.0,,,,,,,-58.14999999999998,-58.74999999999998,,,,,,,,
508128.0,,,,,,,-58.14999999999998,-58.74999999999998,-2.85,,,-2.85,,,,
508212.0,,,,,,,-59.24999999999997,-58.74999999999998,,,,,,,,
508287.0,,,,,,,,,,,,,568.0,,,568.0
508315.0,,,,,,,-59.24999999999997,-58.74999999999998,-3.9,,,-3.9,,,,
508424.0,,,,251.6,,251.6,,,,,,,,,,
508429.0,,,,,,,-58.74999999999997,-58.74999999999998,,,,,,,,
508452.0,,,,,,,,,,,,,548.0,,,548.0
508494.87,,,241.9,,,241.9,,,,,,,,,,
508496.0,,,,,,,-58.74999999999997,-58.74999999999998,-3.43,,,-3.43,,,,
508665.0,,,,,,,-59.74999999999997,-58.74999999999998,,,,,,,,
508692.0,,,,,,,-59.74999999999997,-58.74999999999998,-4.4,,,-4.4,,,,
508882.0,,,,,,,-59.74999999999997,-58.74999999999998,-4.03,,,-4.03,,,,
508901.0,,,,,,,-59.349999999999966,-58.74999999999998,,,,,,,,
508968.0,,,,,,,,,,,,,540.0,,,540.0
508999.0,,,,,,,-59.349999999999966,-59.27499999999997,,,,,,,,
509073.0,,,,,,,-59.349999999999966,-59.27499999999997,-4.05,,,-4.05,,,,
509137.0,,,,,,,-59.349999999999966,-59.27499999999997,,,,,,,,
509162.0,,,,241.9,,241.9,,,,,,,,,,
509165.0,,,,,,,,,,,,,522.0,,,522.0
509244.57,,,239.0,,,239.0,,,,,,,,,,
509280.0,,,,,,,-59.349999999999966,-59.27499999999997,-5.11,,,-5.11,,,,
509386.0,,,,,,,-60.349999999999966,-59.27499999999997,,,,,,,,
509482.0,,,,,,,-60.349999999999966,-59.27499999999997,-4.76,,,-4.76,,,,
509634.0,,,,,,,-60.04999999999998,-59.27499999999997,,,,,,,,
509678.0,,,,,,,-60.04999999999998,-59.27499999999997,-4.43,,,-4.43,,,,
509787.0,,,,,,,,,,,,,516.0,,,516.0
509883.0,,,,,,,-59.64999999999998,-59.27499999999997,,,,,,,,
509884.0,,,,,,,-59.64999999999998,-59.27499999999997,-5.11,,,-5.11,,,,
509970.0,,,,239.0,,239.0,,,,,,,,,,
509976.0,,,,,,,,,,,,,515.0,,,515.0
509999.0,,,,,,,-59.64999999999998,-59.84999999999997,,,,,,,,
510083.0,,,,,,,-59.64999999999998,-59.84999999999997,-4.92,,,-4.92,,,,
510134.0,,,,,,,-60.349999999999966,-59.84999999999997,,,,,,,,
510167.97,,,237.8,,,237.8,,,,,,,,,,
510296.0,,,,,,,-60.349999999999966,-59.84999999999997,-5.33,,,-5.33,,,,
510385.0,,,,,,,-59.849999999999966,-59.84999999999997,,,,,,,,
510501.0,,,,,,,-59.849999999999966,-59.84999999999997,-5.51,,,-5.51,,,,
510605.0,,,,,,,,,,,,,517.0,,,517.0
510636.0,,,,,,,-60.74999999999997,-59.84999999999997,,,,,,,,
510705.0,,,,,,,-60.74999999999997,-59.84999999999997,-5.41,,,-5.41,,,,
510811.0,,,,,,,,,,,,,470.0,,,470.0
510825.0,,,,237.8,,237.8,,,,,,,,,,
510880.0,,,,,,,-60.24999999999997,-59.84999999999997,,,,,,,,
510907.0,,,,,,,-60.24999999999997,-59.84999999999997,-5.19,,,-5.19,,,,
510999.0,,,,,,,-60.24999999999997,-60.29999999999997,,,,,,,,
511061.9,,,233.2,,,233.2,,,,,,,,,,
511113.0,,,,,,,-60.24999999999997,-60.29999999999997,-5.21,,,-5.21,,,,
511123.0,,,,,,,-60.24999999999997,-60.29999999999997,,,,,,,,
511332.0,,,,,,,-60.24999999999997,-60.29999999999997,-5.97,,,-5.97,,,,
511367.0,,,,,,,-60.14999999999998,-60.29999999999997,,,,,,,,
511405.0,,,,,,,,,,,,,493.0,,,493.0
511541.0,,,,,,,-60.14999999999998,-60.29999999999997,-5.4,,,-5.4,,,,
511615.0,,,,,,,-60.349999999999966,-60.29999999999997,,,,,,,,
511642.0,,,,,,,,,,,,,461.0,,,461.0
511670.0,,,,233.2,,233.2,,,,,,,,,,
511756.0,,,,,,,-60.349999999999966,-60.29999999999997,-5.77,,,-5.77,,,,
511827.02,,,226.2,,,226.2,,,,,,,,,,
511864.0,,,,,,,-61.14999999999998,-60.29999999999997,,,,,,,,
511965.0,,,,,,,-61.14999999999998,-60.29999999999997,-5.44,,,-5.44,,,,
511999.0,,,,,,,-61.14999999999998,-60.47499999999997,,,,,,,,
512112.0,,,,,,,-60.54999999999998,-60.47499999999997,,,,,,,,
512189.0,,,,,,,-60.54999999999998,-60.47499999999997,-6.36,,,-6.36,,,,
512278.0,,,,,,,,,,,,,460.0,,,460.0
512359.0,,,,,,,-60.94999999999999,-60.47499999999997,,,,,,,,
512404.0,,,,,,,-60.94999999999999,-60.47499999999997,-5.84,,,-5.84,,,,
512414.27,,,227.8,,,227.8,,,,,,,,,,
512449.0,,,,226.2,,226.2,,,,,,,,,,
512516.0,,,,,,,,,,,,,467.0,,,467.0
512605.0,,,,,,,-60.54999999999998,-60.47499999999997,,,,,,,,
512615.0,,,,,,,-60.54999999999998,-60.47499999999997,-5.7,,,-5.7,,,,
512821.0,,,,,,,-60.54999999999998,-60.47499999999997,-5.33,,,-5.33,,,,
512852.0,,,,,,,-61.44999999999999,-60.47499999999997,,,,,,,,
512999.0,,,,,,,-61.44999999999999,-60.874999999999986,,,,,,,,
513033.0,,,,,,,-61.44999999999999,-60.874999999999986,-5.76,,,-5.76,,,,
513084.0,,,,,,,-60.94999999999999,-60.874999999999986,,,,,,,,
513094.0,,,,227.8,,227.8,,,,,,,,,,
513168.0,,,,,,,,,,,,,509.0,,,509.0
513250.0,,,,,,,-60.94999999999999,-60.874999999999986,-6.12,,,-6.12,,,,
513315.0,,,,,,,-60.849999999999966,-60.874999999999986,,,,,,,,
513388.0,,,,,,,,,,,,,478.0,,,478.0
513456.0,,,,,,,-60.849999999999966,-60.874999999999986,-5.53,,,-5.53,,,,
513512.3,,,225.8,,,225.8,,,,,,,,,,
513547.0,,,,,,,-60.54999999999998,-60.874999999999986,,,,,,,,
513671.0,,,,,,,-60.54999999999998,-60.874999999999986,-6.02,,,-6.02,,,,
513772.0,,,,,,,-60.849999999999966,-60.874999999999986,,,,,,,,
513893.0,,,,,,,-60.849999999999966,-60.874999999999986,-6.38,,,-6.38,,,,
513998.0,,,,,,,-61.24999999999997,-60.874999999999986,,,,,,,,
513999.0,,,,,,,-61.24999999999997,-60.88999999999997,,,,,,,,
514043.0,,,,,,,,,,,,,466.0,,,466.0
514118.0,,,,,,,-61.24999999999997,-60.88999999999997,-6.56,,,-6.56,,,,
514223.0,,,,,,,-60.64999999999998,-60.88999999999997,,,,,,,,
514282.0,,,,,,,,,,,,,459.0,,,459.0
514343.0,,,,225.8,,225.8,,,,,,,,,,
514347.0,,,,,,,-60.64999999999998,-60.88999999999997,-6.79,,,-6.79,,,,
514374.73,,,244.8,,,244.8,,,,,,,,,,
514452.0,,,,,,,-61.04999999999998,-60.88999999999997,,,,,,,,
514569.0,,,,,,,-61.04999999999998,-60.88999999999997,-6.99,,,-6.99,,,,
514680.0,,,,,,,-61.44999999999999,-60.88999999999997,,,,,,,,
514807.0,,,,,,,-61.44999999999999,-60.88999999999997,-7.59,,,-7.59,,,,
514909.0,,,,,,,-61.64999999999998,-60.88999999999997,,,,,,,,
514969.0,,,,,,,,,,,,,485.0,,,485.0
514999.0,,,,,,,-61.64999999999998,-61.19999999999998,,,,,,,,
515031.0,,,,,,,-61.64999999999998,-61.19999999999998,-6.66,,,-6.66,,,,
515142.0,,,,,,,-61.849999999999966,-61.19999999999998,,,,,,,,
515200.0,,,,,,,,,,,,,459.0,,,459.0
515234.0,,,,,,,-61.849999999999966,-61.19999999999998,-5.8,,,-5.8,,,,
515256.88,,,248.6,,,248.6,,,,,,,,,,
515291.0,,,,244.8,,244.8,,,,,,,,,,
515374.0,,,,,,,-61.44999999999999,-61.19999999999998,,,,,,,,
515428.0,,,,,,,-61.44999999999999,-61.19999999999998,-5.06,,,-5.06,,,,
515607.0,,,,,,,-62.349999999999966,-61.19999999999998,,,,,,,,
515627.0,,,,,,,-62.349999999999966,-61.19999999999998,-5.47,,,-5.47,,,,
515814.0,,,,,,,-61.64999999999998,-61.19999999999998,,,,,,,,
515824.0,,,,,,,-61.64999999999998,-61.19999999999998,-5.28,,,-5.28,,,,
515834.0,,,,,,,,,,,,,449.0,,,449.0
515999.0,,,,,,,-61.64999999999998,-61.824999999999974,,,,,,,,
516020.0,,,,,,,-60.54999999999998,-61.824999999999974,,,,,,,,
516021.0,,,,,,,-60.54999999999998,-61.824999999999974,-5.42,,,-5.42,,,,
516036.0,,,,,,,,,,,,,451.0,,,451.0
516059.85,,,250.2,,,250.2,,,,,,,,,,
516183.0,,,,248.6,,248.6,,,,,,,,,,
516205.0,,,,,,,-60.54999999999998,-61.824999999999974,-4.57,,,-4.57,,,,
516227.0,,,,,,,-60.04999999999998,-61.824999999999974,,,,,,,,
516382.0,,,,,,,-60.04999999999998,-61.824999999999974,-4.25,,,-4.25,,,,
516424.0,,,,,,,-60.44999999999999,-61.824999999999974,,,,,,,,
516554.0,,,,,,,-60.44999999999999,-61.824999999999974,-3.95,,,-3.95,,,,
516601.0,,,,,,,,,,,,,505.0,,,505.0
516621.0,,,,,,,-60.24999999999997,-61.824999999999974,,,,,,,,
516738.0,,,,,,,-60.24999999999997,-61.824999999999974,-4.67,,,-4.67,,,,
516738.19,,,240.7,,,240.7,,,,,,,,,,
516791.0,,,,,,,,,,,,,498.0,,,498.0
516818.0,,,,,,,-60.44999999999999,-61.824999999999974,,,,,,,,
516932.0,,,,,,,-60.44999999999999,-61.824999999999974,-5.27,,,-5.27,,,,
516937.0,,,,250.2,,250.2,,,,,,,,,,
516994.0,,,,,,,-59.54999999999998,-61.824999999999974,,,,,,,,
516999.0,,,,,,,-59.54999999999998,-60.21666666666665,,,,,,,,
517122.0,,,,,,,-59.54999999999998,-60.21666666666665,-4.85,,,-4.85,,,,
517170.0,,,,,,,-59.24999999999997,-60.21666666666665,,,,,,,,
517314.0,,,,,,,-59.24999999999997,-60.21666666666665,-5.2,,,-5.2,,,,
517346.0,,,,,,,-58.94999999999999,-60.21666666666665,,,,,,,,
517366.0,,,,,,,,,,,,,490.0,,,490.0
517509.0,,,,,,,-58.94999999999999,-60.21666666666665,-5.39,,,-5.39,,,,
517532.0,,,,,,,-59.64999999999998,-60.21666666666665,,,,,,,,
517576.0,,,,,,,,,,,,,491.0,,,491.0
517606.0,,,,240.7,,240.7,,,,,,,,,,
517690.0,,,,,,,-59.64999999999998,-60.21666666666665,-5.1,,,-5.1,,,,
517717.0,,,,,,,-60.24999999999997,-60.21666666666665,,,,,,,,
517737.08,,,240.2,,,240.2,,,,,,,,,,
517884.0,,,,,,,-60.24999999999997,-60.21666666666665,-5.42,,,-5.42,,,,
517903.0,,,,,,,-60.04999999999998,-60.21666666666665,,,,,,,,
517999.0,,,,,,,-60.04999999999998,-59.629999999999974,,,,,,,,
518075.0,,,,,,,-60.04999999999998,-59.629999999999974,-4.73,,,-4.73,,,,
518088.0,,,,,,,-60.14999999999998,-59.629999999999974,,,,,,,,
518201.0,,,,,,,,,,,,,477.0,,,477.0
518272.0,,,,,,,-60.349999999999966,-59.629999999999974,,,,,,,,
518276.0,,,,,,,-60.349999999999966,-59.629999999999974,-5.82,,,-5.82,,,,
518406.0,,,,,,,,,,,,,466.0,,,466.0
518457.0,,,,,,,-59.44999999999999,-59.629999999999974,,,,,,,,
518469.0,,,,,,,-59.44999999999999,-59.629999999999974,-5.25,,,-5.25,,,,
518612.0,,,,240.2,,240.2,,,,,,,,,,
518647.0,,,,,,,-60.44999999999999,-59.629999999999974,,,,,,,,
518668.0,,,,,,,-60.44999999999999,-59.629999999999974,-5.68,,,-5.68,,,,
518722.0,,,236.0,,,236.0,,,,,,,,,,
518836.0,,,,,,,-60.04999999999998,-59.629999999999974,,,,,,,,
518875.0,,,,,,,-60.04999999999998,-59.629999999999974,-6.12,,,-6.12,,,,
518990.0,,,,,,,,,,,,,462.0,,,462.0
518999.0,,,,,,,-60.04999999999998,-60.08999999999999,,,,,,,,
519026.0,,,,,,,-60.74999999999997,-60.08999999999999,,,,,,,,
519087.0,,,,,,,-60.74999999999997,-60.08999999999999,-6.39,,,-6.39,,,,
519218.0,,,,,,,-60.24999999999997,-60.08999999999999,,,,,,,,
519221.0,,,,,,,,,,,,,456.0,,,456.0
519296.0,,,,,,,-60.24999999999997,-60.08999999999999,-6.23,,,-6.23,,,,
519410.0,,,,,,,-60.64999999999998,-60.08999999999999,,,,,,,,
519499.0,,,,,,,-60.64999999999998,-60.08999999999999,-5.94,,,-5.94,,,,
519558.0,,,,236.0,,236.0,,,,,,,,,,
519602.0,,,,,,,-61.04999999999998,-60.08999999999999,,,,,,,,
519722.0,,,,,,,-61.04999999999998,-60.08999999999999,-7.01,,,-7.01,,,,
519753.81,,,239.0,,,239.0,,,,,,,,,,
519782.0,,,,,,,,,,,,,453.0,,,453.0
