,year reset,irtemp mean,anom modern anom,date,irish smoothed,global smoothed
0,821719.0833333334,,,18582.0,,
1,821719.0833333334,,,18583.0,,
2,821719.0833333334,,,18584.0,,
3,821719.0833333334,,,18585.0,,
4,821719.0833333334,,,18586.0,,
5,821719.0833333334,,,18587.0,,
6,821719.0833333334,,,18588.0,,
7,821719.0833333334,,,18589.0,,
8,821719.0833333334,,,18590.0,,
9,821719.0833333334,,,18591.0,,
10,821719.0833333334,,,18592.0,,
11,821719.0833333334,,,18593.0,,
12,821719.0833333334,,,18594.0,,
13,821719.0833333334,,,18595.0,,
14,821719.0833333334,,,18596.0,,
15,821719.0833333334,,,18597.0,,
16,821719.0833333334,,,18598.0,,
17,821719.0833333334,7.300000000000001,,18599.0,10.72402956610245,
18,821719.0833333334,7.399999999999999,,18600.0,10.724110450689713,
19,821719.0833333334,6.7,,18601.0,10.724191333972925,
20,821719.0833333334,8.75,,18602.0,10.724272215951906,
21,821719.0833333334,5.8,,18603.0,10.724353096626652,
22,821719.0833333334,7.8,,18604.0,10.724433975996297,
23,821719.0833333334,2.2,,18605.0,10.72451485406193,
24,821719.0833333334,0.2999999999999998,,18606.0,10.724595730822385,
25,821719.0833333334,1.2500000000000002,,18607.0,10.724676606279202,
26,821719.0833333334,2.35,,18608.0,10.72475748042997,
27,821719.0833333334,1.95,,18609.0,10.72483835327616,
28,821719.0833333334,-0.6,,18610.0,10.724919224817237,
29,821719.0833333334,3.6,,18611.0,10.725000095052978,
30,821719.0833333334,0.4499999999999999,,18612.0,10.725080963983933,
31,821719.1666666666,-1.15,,18613.0,10.725161831609277,
32,821719.1666666666,0.0,,18614.0,10.725242697929907,
33,821719.1666666666,-0.7000000000000001,,18615.0,10.72532356294446,
34,821719.1666666666,0.4499999999999999,,18616.0,10.725404426653844,
35,821719.1666666666,-7.2,,18617.0,10.725485289056296,
36,821719.1666666666,-3.1,,18618.0,10.725566150154838,
37,821719.1666666666,4.8500000000000005,,18619.0,10.725647009946597,
38,821719.1666666666,9.85,,18620.0,10.725727868432873,
39,821719.1666666666,11.55,,18621.0,10.725808725612215,
40,821719.1666666666,14.7,,18622.0,10.725889581486248,
41,821719.1666666666,10.95,,18623.0,10.725970436054801,
42,821719.1666666666,3.3,,18624.0,10.726051289316596,
43,821719.1666666666,11.4,,18625.0,10.726132141272526,
44,821719.1666666666,10.0,,18626.0,10.726212991921514,
45,821719.1666666666,8.9,,18627.0,10.726293841264305,
46,821719.1666666666,7.5,,18628.0,10.726374689300519,
47,821719.1666666666,6.25,,18629.0,10.72645553603051,
48,821719.1666666666,6.95,,18630.0,10.726536381453068,
49,821719.1666666666,5.3,,18631.0,10.726617225568857,
50,821719.1666666666,10.0,,18632.0,10.726698068377942,
51,821719.1666666666,4.3,,18633.0,10.726778909880261,
52,821719.1666666666,7.35,,18634.0,10.72685975007556,
53,821719.1666666666,5.3,,18635.0,10.72694058896418,
54,821719.1666666666,9.9,,18636.0,10.727021426545328,
55,821719.1666666666,6.15,,18637.0,10.727102262819868,
56,821719.1666666666,4.7,,18638.0,10.727183097786028,
57,821719.1666666666,8.5,,18639.0,10.72726393144514,
58,821719.1666666666,4.05,,18640.0,10.727344763796216,
59,821719.25,5.7,,18641.0,10.727425594840474,
60,821719.25,9.15,,18642.0,10.727506424576996,
61,821719.25,9.05,,18643.0,10.727587253006156,
62,821719.25,10.2,,18644.0,10.727668080126966,
63,821719.25,10.0,,18645.0,10.72774890594102,
64,821719.25,12.9,,18646.0,10.727829730445519,
65,821719.25,6.85,,18647.0,10.727910553643238,
66,821719.25,10.0,,18648.0,10.727991375531854,
67,821719.25,7.5,,18649.0,10.728072196112514,
68,821719.25,8.75,,18650.0,10.728153015385224,
69,821719.25,9.4,,18651.0,10.728233833349707,
70,821719.25,4.2,,18652.0,10.728314650006043,
71,821719.25,11.9,,18653.0,10.728395465353069,
72,821719.25,5.4,,18654.0,10.728476279391266,
73,821719.25,7.5,,18655.0,10.728557092122019,
74,821719.25,10.15,,18656.0,10.728637903543534,
75,821719.25,10.85,,18657.0,10.728718713656663,
76,821719.25,7.75,,18658.0,10.72879952245952,
77,821719.25,5.0,,18659.0,10.72888032995465,
78,821719.25,12.2,,18660.0,10.72896113614017,
79,821719.25,8.05,,18661.0,10.729041941017554,
80,821719.25,8.45,,18662.0,10.729122744584927,
81,821719.25,9.05,,18663.0,10.729203546842658,
82,821719.25,6.95,,18664.0,10.729284347792154,
83,821719.25,5.3,,18665.0,10.729365147431853,
84,821719.25,4.4,,18666.0,10.729445945762075,
85,821719.25,11.4,,18667.0,10.729526742782612,
86,821719.25,8.6,,18668.0,10.729607538493424,
87,821719.25,7.1,,18669.0,10.729688332894423,
88,821719.25,7.25,,18670.0,10.729769125985808,
89,821719.25,9.05,,18671.0,10.729849917767249,
90,821719.3333333334,8.75,,18672.0,10.729930708238982,
91,821719.3333333334,3.9,,18673.0,10.73001149740029,
92,821719.3333333334,12.5,,18674.0,10.730092285252127,
93,821719.3333333334,6.1,,18675.0,10.730173071793821,
94,821719.3333333334,7.5,,18676.0,10.730253857024376,
95,821719.3333333334,9.7,,18677.0,10.730334640945708,
96,821719.3333333334,9.45,,18678.0,10.730415423556792,
97,821719.3333333334,9.45,,18679.0,10.730496204856756,
98,821719.3333333334,8.3,,18680.0,10.730576984846477,
99,821719.3333333334,12.8,,18681.0,10.730657763524668,
100,821719.3333333334,10.6,,18682.0,10.730738540892595,
101,821719.3333333334,10.0,,18683.0,10.730819316950493,
102,821719.3333333334,9.75,,18684.0,10.73090009169775,
103,821719.3333333334,8.2,,18685.0,10.730980865133512,
104,821719.3333333334,12.05,,18686.0,10.731061637257996,
105,821719.3333333334,9.4,,18687.0,10.731142408072003,
106,821719.3333333334,12.8,,18688.0,10.73122317757435,
107,821719.3333333334,9.6,,18689.0,10.731303945766559,
108,821719.3333333334,11.15,,18690.0,10.731384712647072,
109,821719.3333333334,10.6,,18691.0,10.731465478216231,
110,821719.3333333334,10.4,,18692.0,10.7315462424739,
111,821719.3333333334,12.65,,18693.0,10.7316270054197,
112,821719.3333333334,8.9,,18694.0,10.73170776705476,
113,821719.3333333334,15.8,,18695.0,10.731788527377475,
114,821719.3333333334,9.9,,18696.0,10.731869286389315,
115,821719.3333333334,12.5,,18697.0,10.731950044088045,
116,821719.3333333334,11.1,,18698.0,10.732030800476961,
117,821719.3333333334,12.5,,18699.0,10.73211155555224,
118,821719.3333333334,11.1,,18700.0,10.732192309315515,
119,821719.3333333334,12.5,,18701.0,10.732273061767906,
120,821719.4166666666,,,18702.0,,
121,821719.4166666666,10.8,,18703.0,10.732434562734134,
122,821719.4166666666,10.15,,18704.0,10.732515311250026,
123,821719.4166666666,8.35,,18705.0,10.732596058452419,
124,821719.4166666666,7.2,,18706.0,10.732676804343695,
125,821719.4166666666,5.3,,18707.0,10.73275754892121,
126,821719.4166666666,0.6,,18708.0,10.732838292186804,
127,821719.4166666666,12.8,,18709.0,10.732919034139844,
128,821719.4166666666,8.85,,18710.0,10.732999774779994,
129,821719.4166666666,10.7,,18711.0,10.733080514106181,
130,821719.4166666666,11.8,,18712.0,10.733161252121748,
131,821719.4166666666,10.0,,18713.0,10.733241988822156,
132,821719.4166666666,11.1,,18714.0,10.73332272421029,
133,821719.4166666666,7.8,,18715.0,10.733403458285856,
134,821719.4166666666,14.4,,18716.0,10.733484191048282,
135,821719.4166666666,10.55,,18717.0,10.733564922497683,
136,821719.4166666666,12.6,,18718.0,10.733645652632903,
137,821719.4166666666,14.45,,18719.0,10.73372638145513,
138,821719.4166666666,14.85,,18720.0,10.733807108964314,
139,821719.4166666666,15.55,,18721.0,10.733887835159688,
140,821719.4166666666,10.0,,18722.0,10.73396856004184,
141,821719.4166666666,20.6,,18723.0,10.734049283609513,
142,821719.4166666666,16.1,,18724.0,10.734130005864,
143,821719.4166666666,17.05,,18725.0,10.734210726803743,
144,821719.4166666666,18.35,,18726.0,10.734291446430818,
145,821719.4166666666,17.8,,18727.0,10.734372164743714,
146,821719.4166666666,15.4,,18728.0,10.734452881741907,
147,821719.4166666666,10.0,,18729.0,10.734533597427518,
148,821719.4166666666,20.0,,18730.0,10.734614311797372,
149,821719.4166666666,15.0,,18731.0,10.734695024853458,
150,821719.4166666666,15.85,,18732.0,10.734775736595243,
151,821719.5,16.4,,18733.0,10.734856447021922,
152,821719.5,15.85,,18734.0,10.734937156135286,
153,821719.5,17.6,,18735.0,10.735017863933619,
154,821719.5,14.4,,18736.0,10.735098570417149,
155,821719.5,21.4,,18737.0,10.735179275585335,
156,821719.5,15.8,,18738.0,10.735259979439197,
157,821719.5,15.0,,18739.0,10.735340681979642,
158,821719.5,16.1,,18740.0,10.735421383203557,
159,821719.5,15.55,,18741.0,10.735502083112879,
160,821719.5,15.4,,18742.0,10.735582781706073,
161,821719.5,11.7,,18743.0,10.73566347898563,
162,821719.5,18.9,,18744.0,10.735744174949971,
163,821719.5,16.65,,18745.0,10.735824869598202,
164,821719.5,17.25,,18746.0,10.735905562930741,
165,821719.5,18.05,,18747.0,10.735986254949049,
166,821719.5,16.8,,18748.0,10.736066945649684,
167,821719.5,15.8,,18749.0,10.736147635035843,
168,821719.5,13.9,,18750.0,10.736228323106694,
169,821719.5,19.4,,18751.0,10.736309009860577,
170,821719.5,16.1,,18752.0,10.736389695299644,
171,821719.5,17.25,,18753.0,10.736470379421567,
172,821719.5,16.0,,18754.0,10.736551062228628,
173,821719.5,15.3,,18755.0,10.736631743718904,
174,821719.5,13.9,,18756.0,10.736712423894051,
175,821719.5,12.2,,18757.0,10.736793102750276,
176,821719.5,17.8,,18758.0,10.736873780292276,
177,821719.5,14.15,,18759.0,10.736954456517182,
178,821719.5,14.15,,18760.0,10.737035131425744,
179,821719.5,14.15,,18761.0,10.737115805017337,
180,821719.5,15.0,,18762.0,10.73719647729201,
181,821719.5833333334,14.05,,18763.0,10.737277148250762,
182,821719.5833333334,13.3,,18764.0,10.737357817891445,
183,821719.5833333334,19.2,,18765.0,10.737438486215092,
184,821719.5833333334,16.4,,18766.0,10.737519153222737,
185,821719.5833333334,17.5,,18767.0,10.737599818912237,
186,821719.5833333334,17.25,,18768.0,10.737680483284315,
187,821719.5833333334,17.75,,18769.0,10.737761146340002,
188,821719.5833333334,18.9,,18770.0,10.737841808077814,
189,821719.5833333334,,,18771.0,,
190,821719.5833333334,21.7,,18772.0,10.738003127600521,
191,821719.5833333334,16.1,,18773.0,10.738083785385598,
192,821719.5833333334,16.1,,18774.0,10.738164441852943,
193,821719.5833333334,16.95,,18775.0,10.738245097001622,
194,821719.5833333334,18.05,,18776.0,10.738325750832812,
195,821719.5833333334,17.75,,18777.0,10.738406403346184,
196,821719.5833333334,15.0,,18778.0,10.738487054540927,
197,821719.5833333334,18.9,,18779.0,10.738567704417225,
198,821719.5833333334,15.25,,18780.0,10.738648352976842,
199,821719.5833333334,14.15,,18781.0,10.738729000216495,
200,821719.5833333334,15.0,,18782.0,10.738809646139188,
201,821719.5833333334,13.75,,18783.0,10.73889029074199,
202,821719.5833333334,14.2,,18784.0,10.738970934026348,
203,821719.5833333334,11.1,,18785.0,10.739051575992832,
204,821719.5833333334,17.8,,18786.0,10.739132216638444,
205,821719.5833333334,13.85,,18787.0,10.739212855967292,
206,821719.5833333334,16.8,,18788.0,10.739293493974944,
207,821719.5833333334,19.05,,18789.0,10.739374130665066,
208,821719.5833333334,20.700000000000003,,18790.0,10.739454766036223,
209,821719.5833333334,20.55,,18791.0,10.739535400086284,
210,821719.5833333334,25.0,,18792.0,10.739616032817915,
211,821719.5833333334,,,18793.0,,
212,821719.6666666666,20.8,,18794.0,10.739777294322288,
213,821719.6666666666,24.2,,18795.0,10.739857923095864,
214,821719.6666666666,21.1,,18796.0,10.739938550548333,
215,821719.6666666666,19.700000000000003,,18797.0,10.740019176681916,
216,821719.6666666666,19.85,,18798.0,10.740099801495747,
217,821719.6666666666,17.2,,18799.0,10.740180424988923,
218,821719.6666666666,20.8,,18800.0,10.740261047162484,
219,821719.6666666666,16.8,,18801.0,10.740341668013697,
220,821719.6666666666,18.9,,18802.0,10.740422287546068,
221,821719.6666666666,16.450000000000003,,18803.0,10.740502905759024,
222,821719.6666666666,18.65,,18804.0,10.740583522650429,
223,821719.6666666666,18.05,,18805.0,10.740664138221018,
224,821719.6666666666,14.4,,18806.0,10.740744752470318,
225,821719.6666666666,22.2,,18807.0,10.740825365399667,
226,821719.6666666666,18.45,,18808.0,10.740905977008127,
227,821719.6666666666,21.1,,18809.0,10.740986587294662,
228,821719.6666666666,18.3,,18810.0,10.741067196261445,
229,821719.6666666666,14.15,,18811.0,10.741147803905,
230,821719.6666666666,14.75,,18812.0,10.7412284102293,
231,821719.6666666666,13.9,,18813.0,10.741309015231014,
232,821719.6666666666,21.1,,18814.0,10.741389618911425,
233,821719.6666666666,19.75,,18815.0,10.741470221269592,
234,821719.6666666666,16.1,,18816.0,10.741550822306758,
235,821719.6666666666,16.5,,18817.0,10.74163142202214,
236,821719.6666666666,14.45,,18818.0,10.74171202041556,
237,821719.6666666666,13.9,,18819.0,10.741792617487084,
238,821719.6666666666,,,18820.0,,
239,821719.6666666666,19.4,,18821.0,10.741953807662359,
240,821719.6666666666,14.7,,18822.0,10.742034400766743,
241,821719.6666666666,18.65,,18823.0,10.742114992548318,
