Easting ,Northings,Latitude,Longitude,elevation (metres),Station,County,,,,,,
180787.66,394679.05,54.7996033,-8.2994908,15,Ardara ,Donegal,,,,,,
Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1932,154.3,7.3,95.7,165.3,55.5,49.1,185.9,102.1,132.4,187.6,139.3,174.7
1933,132.4,146.5,97.1,42.2,101.8,97.1,102.1,73.5,18,156.4,70.2,83.8
1934,161.1,24.4,97.9,132.9,126.5,86.2,132.4,224.8,261.9,245.2,59.4,200.9
1935,110.8,172.4,87.3,130.2,60.9,203.6,89.1,125.1,213.1,294.1,155.8,134.5
1936,171.6,86,104.2,51.5,56.1,146.5,213.1,120.1,198.3,253.9,277.8,381
1937,236,220.9,42.2,110,81,85.6,201.5,137.6,205.8,50.8,59.4,122
1938,239,90.6,85.3,38,133.4,202.6,142.2,162,100.4,316.3,327.4,215.5
1939,146.9,145.7,145.7,61.2,66.6,66.2,151.9,77,86.8,73.7,308.8,126.3
1940,160.5,126.7,193.7,156.2,89.6,79.1,132.5,56.9,199.3,244.1,233.2,208.8
1941,62.4,149.6,126.9,57.7,109.4,18.9,135.4,209.8,39.3,214.5,226.4,109.8
1942,306,93.5,121.8,90.5,171.4,43.6,219.2,199.2,249.1,173.9,50.8,229.4
1943,229,140.7,54.3,137.6,148.2,156.4,88,245.6,156.4,137.6,180.6,121.8
1944,158.5,66.6,57.2,96.5,83.2,131.6,184.2,109,262.4,222.2,206.4,229
1945,190.6,155.6,54.3,73.5,199.2,187.2,217.5,74.7,136,166.2,29.9,171.4
1946,204.7,162.9,71.4,46.9,55.2,192.7,205.1,207.2,246.1,62.4,159.3,181.5
1947,214.2,29.9,171.4,190.1,193.1,240.5,154.6,13.3,122.7,92.4,281,104.2
1948,228.1,116.6,111,96.5,81.2,161.5,127.7,164.5,191.8,160.6,108.2,268
1949,153.4,129,119.2,105.1,87.1,49.9,95.7,128.1,133.2,241.1,200.9,253
1950,141.9,127.3,90.5,242.8,64.1,115.4,265.3,225.5,352.9,189.2,122.1,225.5
1951,247,146.5,117.4,97.5,34.7,66.1,132.4,191.1,162.4,88.7,209.8,278.7
1952,267.3,65.5,149.9,82.4,71.9,110,79.3,115.4,97.8,202.8,75.2,198.4
1953,63.9,89.6,45,79.2,91.2,112.5,240,145.2,225.5,199.2,276.3,127.9
1954,200.9,202.8,152.8,48.4,117.5,165.7,193.1,113.6,306.6,257.6,252.4,222.2
1955,143.1,163.8,43.6,140.5,130.7,142.6,37.8,46.1,171.5,168.6,70.7,203.6
1956,133.7,71.5,53.5,59.9,121.7,133,149.8,185.9,158.8,174.2,116.8,286.4
1957,278.7,136.9,192.5,76.4,41.8,86.4,148.9,153.5,178.1,166.5,92.6,233.4
1958,250.6,127.5,78.7,57.7,116.5,108.7,140.5,179.7,149.9,157.2,105,224.5
1959,106.9,78,163.1,125.4,43.1,82.2,116.8,62.9,44.7,199.8,250.5,298
