Easting ,Northings,Latitude,Longitude,elevation (metres),Station,County,,,,,,
246600,115200,52.2869497,-7.3177773,8,Portlaw,Waterford,,,,,,
Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1913,243.9,84.4,104.8,130.2,141.1,58.9,5.4,27.3,106.6,168.9,123.8,42
1914,50.9,182.6,132.6,44.3,47,21.5,97,160.9,49.3,46.7,103.3,287.7
1915,54.9,153.1,30.8,32.7,77.3,38.6,135.1,81.2,57.8,166.8,92.6,171.7
1916,63,120.6,44.6,60.5,113.1,77.5,23.4,57.8,32.7,197.9,186.8,74.5
1917,59.6,38.1,112,48.5,115.4,50.4,46.7,233.2,38.4,70.3,52.7,53.2
1918,123.5,133.9,56.8,39.7,77.8,39.2,98.6,57.1,183.6,138.3,107.4,177.9
1919,129.4,135.1,89,38.1,124.5,61.8,30.3,95.2,41,14.5,42.3,157.7
1920,158.5,57.3,120.4,132.6,96.2,45.7,176.2,82,39.9,197.9,92.6,134.9
1921,83,74.1,93.7,10.6,77.3,4.2,159,124,27.3,61.2,153.6,44.3
1922,144.5,78.3,35.8,80.2,36.9,30.8,87.4,108.2,86.6,40.8,54.7,124.5
1923,51.9,223.6,101.2,130.5,29,14.8,82.5,137.8,102.4,130.5,89.5,84.1
1924,261.5,60.7,35.5,82.5,90.3,100.4,99.6,74.1,192.7,114.9,161.6,182.1
1925,145.2,109.5,5.4,94.5,118.6,9.3,56.8,75.8,56.8,132.3,55.8,72.9
1926,249,121.6,32.7,73.6,65.4,51.4,70.6,110,25.4,62,167.3,19.5
1927,94.2,74.8,132.8,41,54.7,81.5,126.3,121.4,100.1,83.5,96.2,181.6
1928,152.6,109.7,212.7,91.1,52.9,123.8,25.4,138.3,46,194.9,175.2,134.1
1929,79.9,305.9,24.4,53.2,118.3,72.4,134.1,82.7,28.5,99.6,214.6,241.2
1930,189.4,36.6,180.3,54.2,58.4,61.2,84.1,195.1,110,147.9,139.6,145.7
1931,96.2,97.5,236.3,95.2,209.1,97,144.2,85.1,122.5,40.2,335.4,71.4
1932,137.5,11.6,40.2,114.4,62.5,64,101.7,119.3,45.4,101.2,64.5,231.4
1933,79.2,88.2,83,56.1,110.3,72.1,58.4,54.9,60,98,41.3,78.3
1934,102.2,4.7,106.3,111.5,80.4,37.9,30.6,127.7,178.5,97.8,32.5,254.2
1935,35.8,89.8,41.5,127.7,16,154.1,16.9,32.7,183.9,68.5,118.1,84.4
1936,108.5,133.1,100.4,47.2,70.6,67.7,175.4,19.2,84.9,36.4,81.2,135.6
1937,189.4,151,104.1,116.7,51.4,32.7,102.7,33.7,94.2,105.3,109,75
1938,121.6,70.1,21.2,0.5,130,102.7,147.1,103.5,77.5,141.7,209.4,138
1939,158.2,125.3,57.3,32.5,40.2,49.3,123.8,48,75.8,91.8,198.4,87.9
1940,126.6,208.6,52.4,91.3,62.8,31.7,84.1,0.8,33,225.9,175.4,107.1
1941,197.6,115.8,68.2,37.6,65.2,37.6,68.8,58.6,24.7,75.4,178.4,44.3
1942,165.5,27.8,153.4,62.5,141.8,13.4,58.4,132.2,70.2,32.7,13.1,127.3
1943,216.1,35,36,41.1,115.3,63.4,58.4,92.3,144.5,168.3,66.3,70.6
1944,97.1,27.3,5.5,59.5,24.8,17.4,108.5,73.9,119.5,188.3,148,125.7
1945,41.7,104.2,14.6,49.2,69.1,145.5,154.2,69.5,103.1,105.2,48.4,145.3
1946,119.3,52.5,91.2,32.8,76.3,89.4,59.7,180.4,156.5,97.5,160.9,152.3
1947,170.6,106.8,294.2,77.5,115.1,162.2,85.4,42.4,42.5,82.9,102.1,119
1948,226.8,49.4,81,77.4,70.8,73.2,49.7,79.9,79.3,122.9,125.4,233.9
1949,38,56.1,47.2,61.6,82,48.4,56.4,101.2,69.2,155.5,76.2,52.4
1950,76.7,148.7,67.8,48.8,29.2,56,102.2,144.1,120.3,63.5,88.7,86.2
1951,179.3,91.8,75.2,34.6,53.3,63.3,63.3,160.8,184.9,39.5,164.1,152.5
1952,101.5,9.1,90.9,109.3,102.4,62.1,30.1,89.4,27.7,195.2,87.2,65.1
1953,26.9,32,16.8,98.4,64.6,33.6,152.6,68.9,133,108.1,74.7,86
1954,47.3,92.7,90.3,23.8,146,47.7,52.1,63.6,118.9,158.6,150.1,87.3
1955,119.5,142.7,67.9,60.1,77.5,139.6,4.5,48,62.2,41.9,134.9,165.3
1956,123.9,24.3,86.9,16.6,33.1,64.6,117.5,161.8,164.8,51.2,55.5,172
1957,102.3,116,195.4,24.3,70.6,51.3,57.7,76.2,212.9,72.5,41.2,109.7
1958,159.3,148.7,137.1,30,138,126.4,149.6,165.9,190.7,63.6,72.8,153
1959,95.7,25.9,111.1,91.8,65.1,62.7,40.3,31.9,15.7,110.9,95.7,182.4
1960,94.6,103.2,94.7,55.3,57.5,37.8,114.5,159.1,136.9,179.6,177,97.6
1961,160.3,86.9,3.8,185.1,33.7,41.6,88.3,53.9,175.7,126.6,56.7,75.7
1962,138.3,32.3,158.2,72.6,99.8,31.9,89.1,117.4,142.3,55.1,90.3,84.4
1963,24.4,101.6,163.1,106.4,45.8,56.4,79,84.5,48.6,148.6,181.1,75.6
1964,31,88.8,207.4,82.1,76.1,83.4,92.8,105.8,55.6,72.8,48.5,143.1
1965,128.1,8.3,123.1,73.5,97.8,109.9,115.1,75.8,96,71.5,224.7,191.1
1966,198.4,250.8,19.4,214.7,73.9,74,39.7,95.5,83.4,205.2,45.8,56.8
1967,104.7,126.9,27.8,21.4,180,14.1,70.3,94.3,145.6,144.2,77,36.2
1968,87.1,48,63.9,116.9,47.5,60.9,48.6,46.1,149.6,126,147.8,227.2
1969,249.1,40.4,84.9,59.2,72.3,38.3,49.3,47.7,43.5,28.2,88.8,107.5
1970,236.4,83.7,35.2,47.8,17.4,32.7,78.8,89.9,103.5,32.8,192.3,48.4
1971,137.7,37.2,50.8,58,73.6,60.6,90,108.5,30.8,87.1,60.5,70.3
1972,203,159.5,89.5,62.7,128.9,61.8,38.2,38.9,12.4,95.9,147.4,156
1973,130.4,62.3,29.8,31.3,108.8,25.8,49.8,76.8,136.6,69.6,102.4,136.5
1974,317,142.7,44.9,45.6,133.4,29.2,53.3,38.8,173.7,24,109.7,67.8
1975,157,75.6,42.4,35.6,30.9,11.9,63.3,34.5,136.5,160.1,86.6,16.6
1976,90.4,52.8,105.8,27.1,82.5,41.1,71.1,7.3,118.7,226.3,74,83.9
1977,123.8,251.1,136.4,53.3,33.9,39.4,28.6,103.5,54.4,164.9,83.8,92.2
1978,82.2,158.4,91.1,78.4,25.5,87.4,82.3,93.1,134,48,116.2,312.6
1979,89.6,105,116.9,53.7,89.6,67.7,4,108.5,81,179.3,77.2,190.5
1980,133.3,164.6,116.3,38.8,33.4,59.8,94.4,117.6,142.2,121.7,86.6,99.6
1981,31.1,101.3,183.5,38.3,197.8,68.6,20.1,14,172.6,81,82,171.4
1982,129.1,128.8,103.2,55.4,91.4,162.2,17.6,62.3,153.3,171,174.1,106.7
1983,112.7,75.7,81.6,93.1,139.3,79,14.5,103.7,138.9,88.7,51.6,110.6
1984,204.4,63.5,77.7,52.5,32.3,40.4,50.8,60.4,99.2,112.8,205.7,85.7
1985,121.4,150.5,122.4,69.8,63.3,104,71.2,172.5,57.9,52,107.6,135.7
1986,110.6,3.3,128.4,53.9,102.4,144.6,45.3,239.9,3,86,153.7,209.1
1987,94,111.6,121.6,104.5,35.6,100.9,19.9,60.5,131.6,141.9,69.9,154.8
1988,254.6,79.6,71.5,55.6,107.3,39.9,147.1,132.4,39.4,200.4,61.4,53
1989,74.7,99.5,147.3,70.9,13.5,72.2,12.4,85.6,55.2,121.3,71.8,196.4
1990,147.4,197.1,21.5,36.1,32.6,110,55.4,60,47.1,163.3,61.3,88
1991,128.4,96.8,120.4,110.8,1.8,112.6,57.6,21.4,87.8,145.7,109.1,44.4
1992,43.5,73.1,99.9,78.2,43.1,59.4,94.5,121.1,117.6,35.4,125.7,100.5
1993,156.4,23.5,76.2,113.9,203.4,53.4,77.3,26.3,178.7,69.2,100.5,176.8
1994,162.1,225.7,107.7,85,99,28.8,106.6,86.5,87,60.9,116.8,122.2
1995,162.1,148.8,90.5,27.6,74.8,15.9,62.5,19.9,47.3,189.4,159.9,127.4
1996,242.9,120.1,177,112.3,58.2,33.4,59.7,89.6,21.2,174.3,121,51.4
1997,30.8,116.3,22.4,31.5,89.7,130.5,40.2,281.5,47,62.4,236.2,138.3
1998,176.2,20,86,129.3,50.8,146.5,41.5,72,116.9,136.1,124.1,160.6
1999,111,43.2,27.7,87.9,56.5,43,48.2,72.3,194.5,65.2,67.3,148.2
2000,49.9,88.3,15.8,71.6,84.5,40.3,68.5,46.4,120.8,162.8,201.4,182
2001,118.7,102.9,115.9,74,28,38.3,67.8,83.7,118.5,184.3,20.9,57.4
2002,198.7,118.1,58,98.5,148.6,83.7,37.2,74.2,39.5,271.2,184.4,133.3
2003,71.9,84,53.8,110.4,113.7,112.7,107.3,5.2,45.7,31.4,123.6,76.5
2004,107.3,71.9,92.3,66.5,35.2,79.7,33.4,138.5,87.3,211.2,32.8,51.9
2005,120,21.2,97.7,135.5,99.3,27,71.8,41.5,59.2,195.7,127,66.1
2006,55.9,35.9,131.3,34.9,142.6,23.4,48.8,74.3,213.8,185.6,201.4,179.9
2007,92.4,137.9,90.5,40.4,39.4,153,99,94.8,44,36.8,51.6,94
2008,143.2,43.6,96,38.5,75.4,104.5,165.2,166,72.7,103.1,53.2,59.7
2009,217.7,22.7,35.2,148.4,77.9,79.3,188.2,113,46.9,160.5,221.3,116.9
2010,147.7,50.8,101.3,71,41.7,67.2,125.8,22.8,122.9,71.9,99.8,55.9
